UserId;SkillId;Mastery
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-addressing;0.5321339750031195
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-vlan;0.609872989783982
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan;0.3643415814842098
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-static-routing;0.5620894495363714
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-vlan;0.703898179854054
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-addressing;0.7749332618583437
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan;0.4552236084082421
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-static-routing;0.694442133549768
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-static-routing;0.4715202190133817
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-addressing;0.5897373862127104
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan;0.34214802224427104
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-vlan;0.7728719351246617
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-vlan;0.6781990487600669
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan;0.41903560801919937
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-ipv4-addressing;0.5676283470565731
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-static-routing;0.5250079832042845
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-addressing;0.32971042195873695
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan;0.3621832378953408
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-vlan;0.6212295228287601
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-vlan;0.5845501025889996
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan;0.09153040085940808
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-static-routing;0.07618877174181729
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-addressing;0.09712536376915197
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-inter-vlan-routing;0.2120959678510081
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-vlan;0.6342363259307486
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-static-routing;0.0806727113444322
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-addressing;0.1360843241921086
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan;0.2029618156151492
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-addressing;0.6420016474258439
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-static-routing;0.6464215456531723
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-vlan;0.7110679211438156
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan;0.3941980844336674
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-vlan;0.7362279614559316
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan;0.35362675649649566
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-ipv4-addressing;0.3761342287447927
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-vlan;0.3943728992206497
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-addressing;0.49523722823810395
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan;0.5943246186360086
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-static-routing;0.6098704980932605
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-static-routing;0.5894677673211481
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-vlan;0.5943819292051375
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-addressing;0.6525976371007977
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan;0.6506264594637728
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-vlan;0.36733516791313975
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-static-routing;0.3802826520048726
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan;0.0887688222696128
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-addressing;0.07994569110124661
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-static-routing;0.37398974112656025
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-vlan;0.39093290729810254
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan;0.4020711535565551
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-addressing;0.5928431152492303
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-static-routing;0.5951225804025554
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-addressing;0.40061196246906494
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan;0.609872989783982
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-vlan;0.5204176880008564
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-vlan;0.7122759031411514
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-ipv4-static-routing;0.7191972642972425
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan;0.7223211334692995
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-ipv4-addressing;0.72800582375846
