UserId;SkillId;Mastery
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-addressing;0.5198171841535769
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-vlan;0.6319174523780249
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan;0.3704826502688614
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-static-routing;0.5616562755192627
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-vlan;0.7233989364674386
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-addressing;0.7632821845066952
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan;0.4586073790871605
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-static-routing;0.687336412131254
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-static-routing;0.4808958440435254
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-addressing;0.5863139970788744
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan;0.34082575970009277
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-vlan;0.7897039536493501
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-vlan;0.6986380510356963
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan;0.42326867857142547
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-ipv4-addressing;0.5627031690517399
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-static-routing;0.5197735487097391
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-addressing;0.3267869027709449
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan;0.36955328789210656
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-vlan;0.6426143514156853
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-vlan;0.6065085240704816
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan;0.09651402797095648
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-static-routing;0.08142003065022839
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-addressing;0.1021322900629017
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-inter-vlan-routing;0.21537778428168194
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-vlan;0.6554826709393792
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-static-routing;0.0884520329588256
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-addressing;0.1403535268614569
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan;0.20775546686752625
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-static-routing;0.1814040066211414
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-vlan;0.6853581770642742
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan;0.4619261080839063
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-addressing;0.5183281294897034
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-vlan;0.4466775409205132
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan;0.6631431900671603
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-ipv4-addressing;0.6680851776799116
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-vlan;0.3922244148426783
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-ipv4-static-routing;0.7542272469691805
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan;0.7552369915744968
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-ipv4-addressing;0.3858562993691642
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-static-routing;0.4763481868221145
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-vlan;0.6439685020984082
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-addressing;0.32555517631547637
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan;0.548764117156635
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-vlan;0.6905520558280418
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-static-routing;0.7063383917603959
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan;0.7323948045358407
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-addressing;0.7357144472637227
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-addressing;0.05944588373417076
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-static-routing;0.16759638298776436
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-vlan;0.3851687940393699
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan;0.6907982132491179
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-static-routing;0.37529256100245584
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-addressing;0.6518543715579563
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan;0.6649066634919544
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-vlan;0.6714217701516456
