UserId;SkillId;Mastery
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-addressing;0.48326290939709976
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-vlan;0.659960012261929
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan;0.3506308470886522
24d24a00-0ecd-4b41-a14c-2e36045e7bf7;it-network-plan-ipv4-static-routing;0.5525731608938651
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-vlan;0.7012423004710601
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-addressing;0.7321495501606223
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan;0.42842994178696664
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-ipv4-static-routing;0.6727869130243546
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-static-routing;0.4772808283318069
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-ipv4-addressing;0.5768892423872074
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan-vlan;0.7671210512446734
4bfa07a9-4add-4e31-aad2-492135422740;it-network-plan;0.31612225858877957
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-vlan;0.6985401825308577
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan;0.3968030501284119
5cdc62f3-a5d1-4bb8-988f-97e1cd77452a;it-network-plan-ipv4-addressing;0.5483719762028599
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-static-routing;0.511409930811115
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-addressing;0.31304741681306797
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-vlan;0.6150974862001218
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan;0.3510604424037463
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-vlan;0.595017630283907
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-static-routing;0.08879799047423212
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan;0.10134194014753621
7d72c490-1c95-41be-b153-d6a430ee92bb;it-network-plan-ipv4-addressing;0.11145519939721173
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-inter-vlan-routing;0.1969482219296351
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-vlan;0.6367685728113416
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-static-routing;0.09657551110222548
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-addressing;0.14646673130912313
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan;0.20244815705281713
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-addressing;0.42155677900618505
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-static-routing;0.3964997782973514
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-vlan;0.7021736349587363
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan;0.37471005106663885
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-static-routing;0.3669997160910372
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-ipv4-addressing;0.3596675349489779
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan;0.7184911807832393
be3e8245-ad9c-4ab3-90dd-9e43fd5e0324;it-network-plan-vlan;0.7199441088965112
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan;0.4419560145454076
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-vlan;0.6535550836124757
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-static-routing;0.6585920048261443
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-vlan;0.6774143792071049
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan;0.6905395531528059
e7d1e342-59fc-46f1-b057-290e1c2913be;it-network-plan-ipv4-addressing;0.697219858227404
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan-ipv4-static-routing;0.6949395259055079
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan-vlan;0.37331815129117785
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan;0.6961009652062095
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-static-routing;0.7177430044295605
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-vlan;0.5259536276216839
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-addressing;0.3516402591255533
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan;0.28320815965356616
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-vlan;0.1749851826562649
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan;0.4060425962490957
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-ipv4-addressing;0.34846459618164766
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-vlan;0.5259536276216839
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-addressing;0.5261071797824951
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-static-routing;0.659960012261929
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan;0.5295024062345298
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-vlan;0.6684235712520011
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-static-routing;0.6356405439403773
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan;0.41652400193479505
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan-ipv4-addressing;0.6835318752876496
