UserId;SkillId;Mastery
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan-vlan;0.6396625995647072
2ff4feb9-d00e-4256-9027-b725c495b7ce;it-network-plan;0.3418900791430018
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-inter-vlan-routing;0.24993555937353606
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-vlan;0.2696641502713326
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-static-routing;0.2857480031700024
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan-ipv4-addressing;0.2823711978967824
8915cb66-2bdc-4eb2-8fae-c61e42b2bf31;it-network-plan;0.03285164185644003
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan-ipv4-addressing;0.2255874216113843
a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5;it-network-plan;0.261395758089316
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-ipv4-static-routing;0.22513087101216028
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan-vlan;0.3765881415247458
afe3ee14-2243-4133-83b5-4f7ff6aafd78;it-network-plan;0.45276001065566646
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan;0.5914626345827675
b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d;it-network-plan-vlan;0.5905337918707878
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-vlan;0.4152418354856507
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-addressing;0.6044723761470828
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan-ipv4-static-routing;0.6000766548403708
c84a25b3-befc-4680-9f07-38e9fb387d49;it-network-plan;0.21848047775449067
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan-vlan;0.6661213989493263
db768729-0b97-4b83-9931-2568dda9c624;it-network-plan;0.6692436712855498
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan-ipv4-static-routing;0.6705167738027609
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan-vlan;0.43120279267654416
e89ad72d-c9d7-4da8-bb5f-44d5c182d574;it-network-plan;0.44795662519763524
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan-ipv4-static-routing;0.5094118370074815
5ce05f3f-26fc-48e8-b97b-a2cbfda2143b;it-network-plan;0.5209560244906004
f85ea57d-850b-497e-93f4-557619bfe411;it-network-plan;0.4152418354856507
